,username,following,followers,totaltweets,retweetcount,retweeters
237,Sioned_W,3337,3771,13109,23,"['robevansgdn', 'PrettyHatMech', 'storm_3113', 'MorganGWMedia', 'XR_Newport', 'roblwilson', 'Sarah_May1', 'natationist', 'SarahRoseCrook', '4_humans', 'netpol', 'NelsonGirl1', 'val_aston', 'CalamityChlo3', 'mierakarshall', 'TwmWillias', 'DanielGwydion', 'sharonhafmorgan', 'CBuddug', 'JFSebastian146']"
238,BLMProtestBot,0,164,5272,0,[]
239,NavJB,703,2298,2741,113,"['NavJB', 'more9wui', 'buckleynmyclem', 'pareya9j', 'Casau99lTerres', 'pparast2_p', 'kandyzkjx', 'yurikolopezors8', 'mirthanaito71', 'EunEunvelmer8', 'matthew74829703', 'cordeliamathie8', 'felicidadvane12', 'camillaware15', 'graceborntraeg7', 'leibovitzaxgk']"
240,kk131066,30246,32347,104047,31,"['kk131066', 'JFSebastian146', 'digifellaCO', 'kk131066', 'stargal46', 'kk131066', 'BeverlyFolkers', 'kk131066', 'jewel444', 'VickieBluewave', 'Kat_hy2019', 'chbrkr', 'KeepCalmPersist', 'humptytrumpety', 'solusnan1', 'DiaDarren', 'nastywomannow', 'MaryMary0414', 'PSkopow']"
241,Iamyourmylove1,671,188,4528,2,"['JFSebastian146', 'DavidUdale']"
242,aniket__18,625,120,1865,2,"['JFSebastian146', 'DavidUdale']"
243,NavJB,703,2298,2741,113,"['NavJB', 'more9wui', 'buckleynmyclem', 'pareya9j', 'Casau99lTerres', 'pparast2_p', 'kandyzkjx', 'yurikolopezors8', 'mirthanaito71', 'EunEunvelmer8', 'matthew74829703', 'cordeliamathie8', 'felicidadvane12', 'camillaware15', 'graceborntraeg7', 'leibovitzaxgk']"
244,marionmcoaching,1810,750,1938,2,"['JFSebastian146', 'DavidUdale']"
245,Iamyourmylove1,671,188,4528,2,"['DavidUdale', 'rtItBot']"
246,Iamyourmylove1,671,188,4528,2,"['JFSebastian146', 'DavidUdale']"
247,portman_vanessa,1044,1370,2066,12,"['portman_vanessa', 'Minurvu', 'JFSebastian146', 'MrCharlieHTown', 'softmossdog', 'tripleAqueer', 'xakana', 'muhammad_aili', 'JFSebastian146', '_H_DeMers_', 'jenhobson67', 'lonasanchez70']"
248,NavJB,703,2298,2741,113,"['NavJB', 'more9wui', 'buckleynmyclem', 'pareya9j', 'Casau99lTerres', 'pparast2_p', 'kandyzkjx', 'yurikolopezors8', 'mirthanaito71', 'EunEunvelmer8', 'matthew74829703', 'cordeliamathie8', 'felicidadvane12', 'camillaware15', 'graceborntraeg7', 'leibovitzaxgk']"
249,aniket__18,625,120,1865,2,"['JFSebastian146', 'DavidUdale']"
250,james59975431,98,5,2562,2,"['JFSebastian146', 'james59975431']"
251,james59975431,98,5,2562,2,"['JFSebastian146', 'james59975431']"
252,marionmcoaching,1810,750,1938,2,"['JFSebastian146', 'DavidUdale']"
