,username,following,followers,totaltweets,retweetcount,retweeters
573,CDaigleOrians,9000,16801,27250,38,"['opr_min_grp', 'd1g1t', 'Avery36884378', 'PhoenixVic21', 'sorasan0000', 'elnamiee', 'kari_izumi', 'LauraMncnll', 'LenVeigaZ', 'AltheSunBear', 'Persian_dreamer', 'Kaviserra', 'acearohanda', 'dqlovesfood1', 'chessthepawn', 'abelservus', 'RikaRika91']"
574,BSCLehighValley,689,384,907,2,"['scottalexhess', 'ILoveGayLV']"
575,Sodo_mite,1799,747,1298,0,[]
576,RWezenaar,1936,746,9679,0,[]
577,SceneLGBTQ,1539,4271,20195,1,['CoolBrighton']
578,SaidWhatWeSaid,52,15808,38106,0,[]
579,AuthorReet,3809,4218,29310,0,[]
580,DemiDaDracQueen,187,178,943,8,"['GrowURStream', 'Streamer_Boost', 'StreamerWall', 'iSarahAnne', 'Streamer_Boost', 'GrowURStream', 'StreamerWall', 'TarashiGaming']"
581,TalesSecond,650,289,432,0,[]
582,xgenderstore,0,0,5,0,[]
583,scottalexhess,4547,2729,15897,1,['JoeOJazzMoon']
584,AdoptTValley,134,200,1108,0,[]
585,Bevsham,557,609,16399,0,[]
586,AmbitiousAutism,5768,48316,18669,4,"['LucyDuncombe2', 'StephensEvol78', 'medstudentbecca', 'AYPHcharity']"
587,SceneLGBTQ,1539,4270,20195,1,['CoolBrighton']
588,TrevorProject,6193,337960,32357,33,"['UGH_isabelle', 'Megan_Cadwell_', 'MegsDreamDesign', 'MHcrisisSupport', 'Leilani1382', 'fictional_livin', 'TinaMarie_80s', 'BoofDemon', 'guidethetigers', 'SpectreOfEarth', 'rthomasknapp8', 'PinkSheepNews', 'kiririkyu', 'EmilyRose4231', 'disneyvwdmom', 'camphalfblood', 'RaquelLuvsRoman', 'DrJolyn', 'JamieVamp']"
589,scottalexhess,4547,2729,15897,1,['JoeOJazzMoon']
590,EthLucius,457,44832,2062,114,"['JackRowShow', '21LIPTON37', 'TitasTkb', 'zara57298740', 'SanjoyDhali5', 'ManodipMallick', 'VeronicaAlbada1', 'joscarly303', 'sped_goal', 'blackodrums', 'adrijesroch', 'BarretoNiurvis', 'MaggyPeyton3', 'daliabonyuet', 'tsannel', 'JoyontoE', 'anma1403', 'bessaeduardo20', 'MasiSaadat', 'Nidabarreto']"
591,Bevsham,557,609,16399,0,[]
592,1Hefner_,1424,1462,74457,8,"['miracleboy_1997', 'ashia_pace', 'justthat_dude', 'nadislight', 'therealtizzytt', 'cravebambi', 'ohioborn17', 'syi_boughetto']"
593,NoemiPsych,161,96,74,1,['MentalHRetweet']
594,RWezenaar,1936,746,9679,0,[]
595,DiversDesigns,89,32,79,0,[]
596,1Hefner_,1424,1461,74457,8,"['miracleboy_1997', 'ashia_pace', 'justthat_dude', 'nadislight', 'therealtizzytt', 'cravebambi', 'ohioborn17', 'syi_boughetto']"
597,sylvia_toy,768,1043,28161,1,['AnimatorsPal']
598,DemiDaDracQueen,187,178,943,8,"['GrowURStream', 'Streamer_Boost', 'StreamerWall', 'iSarahAnne', 'Streamer_Boost', 'GrowURStream', 'StreamerWall', 'TarashiGaming']"
599,NoemiPsych,161,96,74,1,['MentalHRetweet']
600,DemiDaDracQueen,187,178,943,8,"['GrowURStream', 'Streamer_Boost', 'StreamerWall', 'iSarahAnne', 'Streamer_Boost', 'GrowURStream', 'StreamerWall', 'TarashiGaming']"
601,LALGBTCenter,444,113541,26200,2,"['REACHLA', 'gaymlm']"
602,eqca,2080,34755,26942,1,['KarenOcamb']
603,DanielHenningLA,884,1277,1846,0,[]
604,ResisterSis20,66684,102684,279461,1784,"['TravelerOfTheU1', 'SonyaSamuels15', 'DebraErnst14', 'hoootenanny', 'gwv1961', 'NancyWing12', 'bright1950start', 'hoootenanny', 'susan_block', 'mona_stenzel', 'aquarian1953', 'EntwistleF', 'mona_stenzel', 'mdp_MamaK', 'mama_bird_of7', 'janet13749522', 'CharlenDoe', 'ResisterSis20', 'meliorist59']"
605,CaliLiliIndies,4975,5433,267278,1,['CaliLiliIndies']
606,CaliLiliIndies,4975,5433,267278,1,['CaliLiliIndies']
607,lovestruckgame,0,9300,4554,2,"['Caterfree10', 'shisallaw']"
608,xaquicabrera,11,18,2002,0,[]
609,GMHC,15592,21964,21070,5,"['HKnacker', 'DrtobeM', 'lgbtqplushealth', 'jnonyc1', 'monitor_PH']"
610,GMHC,15592,21964,21070,5,"['HKnacker', 'DrtobeM', 'lgbtqplushealth', 'jnonyc1', 'monitor_PH']"
611,herbookish,1291,1416,9569,10,"['TheQuickandthe4', 'BooksAre42', 'elspells13', 'kerrimcbooknerd', 'bookdutchesses', 'BookreviewsKb', 'rosegoldreports', 'shelfofunread', 'readerandom', 'shelvesofstarl1']"
612,Rolfums,1447,498,14142,0,[]
613,XLGBTQCOIN,8,2024,70,144,"['pasilan_mark', 'LongasaGrace', 'vlicoach14', 'Luke71917957', 'OHKA350', 'AlavaJhonan', 'xckiel', 'Dmitry_Kovach', 'Thepalepastel', 'aria_wintle', 'vtuskan', 'mario82256825', 'JennilynFlore18', 'JennycaTelan', 'falan_luthers', 'swimfun_207', 'Kelcia68709879', 'midnytstormcoin', 'CarbajosaWarren']"
614,RevTerfy,182,30,47,1,['CTKelly6']
615,3bagsfullcomic,4,7,49,0,[]
616,nicethings_me,14,5,260,0,[]
617,GMHC,15592,21964,21070,5,"['HKnacker', 'DrtobeM', 'lgbtqplushealth', 'jnonyc1', 'monitor_PH']"
618,lovestruckgame,0,9300,4554,2,"['Caterfree10', 'shisallaw']"
619,lgbtqnation,1701,192629,69899,3,['Marieelleephant']
620,MindOutLGBTQ,1550,6994,6967,6,"['LGBTQiWF', 'gaysians_uk', 'gaywestsocial', 'kayeinglis', 'BlkOutUK']"
621,CaliLiliIndies,4975,5433,267278,1,['CaliLiliIndies']
622,CaliLiliIndies,4975,5433,267278,1,['CaliLiliIndies']
623,GMHC,15592,21964,21070,5,"['HKnacker', 'DrtobeM', 'lgbtqplushealth', 'jnonyc1', 'monitor_PH']"
624,MindOutLGBTQ,1550,6994,6967,1,['BHCETS']
625,hayleyhsims,1411,196,48,1,['LdnLGBTQCentre']
626,luna_selas,7192,10327,97156,2,"['sharonL33940258', 'Nblackthorne']"
627,GirlhoodStudies,97,16777,35002,0,[]
628,GMHC,15592,21964,21070,5,"['HKnacker', 'DrtobeM', 'lgbtqplushealth', 'jnonyc1', 'monitor_PH']"
629,luna_selas,7192,10327,97156,2,"['sharonL33940258', 'Nblackthorne']"
630,GMHC,15592,21964,21070,5,"['HKnacker', 'DrtobeM', 'lgbtqplushealth', 'jnonyc1', 'monitor_PH']"
631,MindOutLGBTQ,1550,6994,6967,1,['BHCETS']
632,ExOvoOmnia,33,5,123,0,[]
633,CaliLiliIndies,4975,5433,267278,1,['CaliLiliIndies']
634,PIOWNewEngland,59,24,79,1,['KatieMartell']
635,CaliLiliIndies,4975,5433,267278,1,['CaliLiliIndies']
636,XLGBTQCOIN,8,2024,70,144,"['pasilan_mark', 'LongasaGrace', 'vlicoach14', 'Luke71917957', 'OHKA350', 'AlavaJhonan', 'xckiel', 'Dmitry_Kovach', 'Thepalepastel', 'aria_wintle', 'vtuskan', 'mario82256825', 'JennilynFlore18', 'JennycaTelan', 'falan_luthers', 'swimfun_207', 'Kelcia68709879', 'midnytstormcoin', 'CarbajosaWarren']"
637,HighballTV,4614,3475,1061,3,"['mattcampagna', 'melissadags', 'IndieFilmBot']"
638,luna_selas,7192,10327,97156,2,"['sharonL33940258', 'Nblackthorne']"
639,QueerForty,148,818,799,1,['ILoveGayBooks']
640,CaliLiliIndies,4975,5433,267278,0,[]
641,CaliLiliIndies,4975,5433,267278,1,['CaliLiliIndies']
642,mwmtalent,1244,1647,19507,0,[]
643,RWezenaar,1936,745,9681,0,[]
644,LGBTTech,1130,5835,6974,0,[]
645,CaliLiliIndies,4975,5433,267278,1,['CaliLiliIndies']
646,OutOnAnIslandIW,618,327,1164,1,['StoneCrabsTC']
647,IMGCERTIFIED1,1,0,110,0,[]
648,OutOnAnIslandIW,618,327,1164,1,['StoneCrabsTC']
649,lgbtqnation,1701,192630,69899,16,"['RonaldoLGBTIPTY', 'RaeDoubleU', 'definitefraggle', 'nkarvia', 'IncludedCares', 'UruguayLgbt', 'BinxTheQueen', 'Othiel93231', 'Avonan', 'KandyMi08012204', 'shyredmd', 'dbishopii', 'LuxFluxPhoto', 'ColterMcCoy4']"
650,HighballTV,4614,3475,1061,3,"['mattcampagna', 'melissadags', 'IndieFilmBot']"
651,JenniferLHotes,7975,7313,16170,35,"['susanfree16', 'MQuigley1963', 'sharonL33940258', 'kateannejack', 'Njiri15', 'jgmacleodauthor', 'PennilessScribe', 'AlexanderZPain', 'MarkAnthonySm16', 'Porg1985', 'JessSFrankel', 'NineTailKitten', 'Raymond_Norman', 'bayne_wendy', 'DeMarcoWriter', 'NayioArtisan', 'WillWatAuthor', 'Alnortonauthor1', 'QDPurdu', 'PennilessScribe']"
652,aktorguy,1091,1078,534,1,['BreakingGlassPx']
653,hayleyhsims,1411,196,48,1,['LdnLGBTQCentre']
654,johnvoelcker,15160,14718,69868,0,[]
655,XLGBTQCOIN,8,2024,70,144,"['pasilan_mark', 'LongasaGrace', 'vlicoach14', 'Luke71917957', 'OHKA350', 'AlavaJhonan', 'xckiel', 'Dmitry_Kovach', 'Thepalepastel', 'aria_wintle', 'vtuskan', 'mario82256825', 'JennilynFlore18', 'JennycaTelan', 'falan_luthers', 'swimfun_207', 'Kelcia68709879', 'midnytstormcoin', 'CarbajosaWarren']"
656,CaliLiliIndies,4975,5433,267278,1,['CaliLiliIndies']
657,JinibaBD,607,899,23291,9,"['cybersec_feeds', 'javier_carriazo', 'JinibaBD', 'CSSalesMan', 'BotSecx', 'cybsecbot', 'CyberSecurityN8', 'sectest9', 'botcybersec']"
658,ColtechGlobal,202,45,138,1,['LifeatWPE']
659,CaliLiliIndies,4975,5433,267278,1,['CaliLiliIndies']
660,PastyMcbastard,153,31,2881,1,[]
661,CaliLiliIndies,4975,5433,267278,7,"['CaliLiliIndies', 'CaliLiliIndies', 'CaliLiliIndies', 'CaliLiliIndies', 'CaliLiliIndies', 'LGBTQPlusBot', 'CaliLiliIndies']"
662,CaliLiliIndies,4975,5433,267278,1,['CaliLiliIndies']
663,CaliLiliIndies,4975,5433,267278,1,['CaliLiliIndies']
664,Ourgaylove,3958,16460,3174,2,['MartinsRiquinho']
665,MainChannel_,13988,16988,568374,29,"['MainChannel_', 'Vanoudenhaegen', 'mollyshea_shea', 'TrudyAmir', 'MainChannel_', 'MainChannel_', 'HollowManSeries', 'MainChannel_', 'MainChannel_', 'MainChannel_', 'MainChannel_', 'KathleenHarrym1', 'flwrgardengifts', 'MainChannel_', 'theblackrose87', 'MaccessoriesR', 'Ostraca_EU', 'KJWatersAuthor', 'ash_mikala', 'blackcatrena']"
666,BlakeBrinkley31,2007,291,23029,1,['Tyrant1001']
667,FarmMagpie,1,1,33,0,[]
668,CaliLiliIndies,4975,5433,267278,1,['CaliLiliIndies']
669,BeLegalPerson,0,0,582,0,[]
670,BlakeBrinkley31,2007,291,23029,1,['Tyrant1001']
671,CaliLiliIndies,4975,5433,267278,1,['CaliLiliIndies']
672,HighballTV,4614,3475,1061,3,"['mattcampagna', 'melissadags', 'IndieFilmBot']"
673,CaliLiliIndies,4975,5433,267278,8,"['CaliLiliIndies', 'CaliLiliIndies', 'CaliLiliIndies', 'CaliLiliIndies', 'CaliLiliIndies', 'CaliLiliIndies', 'CaliLiliIndies', 'CaliLiliIndies']"
674,CaliLiliIndies,4975,5433,267278,9,"['CaliLiliIndies', 'CaliLiliIndies', 'CaliLiliIndies', 'CaliLiliIndies', 'CaliLiliIndies', 'CaliLiliIndies', 'CaliLiliIndies', 'CaliLiliIndies', 'CaliLiliIndies']"
675,CaliLiliIndies,4975,5433,267279,0,[]
676,Gjallarhornet,9846,8966,173844,1,['_politibot']
677,Hollipolliyozza,122,501,2553,1,['Sluttylilimorte']
678,DarkSideDivas,43,108,379,2,"['MacManX', 'squireX2']"
679,CaliLiliIndies,4975,5433,267279,1,['CaliLiliIndies']
680,FarmMagpie,1,1,33,0,[]
681,CaliLiliIndies,4975,5433,267279,1,['CaliLiliIndies']
682,SJsStories,15,1,7,0,[]
683,TrevorProject,6199,337934,32358,33,"['UGH_isabelle', 'Megan_Cadwell_', 'MegsDreamDesign', 'MHcrisisSupport', 'Leilani1382', 'fictional_livin', 'TinaMarie_80s', 'BoofDemon', 'guidethetigers', 'SpectreOfEarth', 'rthomasknapp8', 'PinkSheepNews', 'kiririkyu', 'EmilyRose4231', 'disneyvwdmom', 'camphalfblood', 'RaquelLuvsRoman', 'DrJolyn', 'JamieVamp']"
684,TrevorProject,6199,337934,32358,33,"['UGH_isabelle', 'Megan_Cadwell_', 'MegsDreamDesign', 'MHcrisisSupport', 'Leilani1382', 'fictional_livin', 'TinaMarie_80s', 'BoofDemon', 'guidethetigers', 'SpectreOfEarth', 'rthomasknapp8', 'PinkSheepNews', 'kiririkyu', 'EmilyRose4231', 'disneyvwdmom', 'camphalfblood', 'RaquelLuvsRoman', 'DrJolyn', 'JamieVamp']"
685,chadsartworld,1924,1536,700,0,[]
686,RWezenaar,1936,745,9683,1,['felifairy']
687,MarissaKBosley,532,145,517,0,[]
688,DarkSideDivas,43,108,379,2,"['MacManX', 'squireX2']"
689,esm517,3734,2642,17640,27,"['esm517', 'ReadingAlNight', 'GullionKrieg', 'miamibeachPI', 'W_Angels_Wings', 'RJWriter2', 'depp1fan', 'cpbrownnarrator', 'uusaint', 'CazVincent', 'Publishquest', 'jgmacleodauthor', 'debemmitt', 'AmericanBadOZ', 'Natalie74440094', 'jackusmarkle15', 'LisaDMeyer', 'chduts', 'KruseGowerWrite', 'SuperStacey318']"
690,XLGBTQCOIN,8,2025,70,145,"['Yllod212', 'pasilan_mark', 'LongasaGrace', 'vlicoach14', 'Luke71917957', 'OHKA350', 'AlavaJhonan', 'xckiel', 'Dmitry_Kovach', 'Thepalepastel', 'aria_wintle', 'vtuskan', 'mario82256825', 'JennilynFlore18', 'JennycaTelan', 'falan_luthers', 'swimfun_207', 'Kelcia68709879', 'midnytstormcoin']"
691,DarkSideDivas,43,108,379,2,"['MacManX', 'squireX2']"
692,AOLGPodcast,54,64,393,0,[]
693,reddawns,1856,1851,16556,0,[]
694,KiaraAziz,756,1283,11224,1,['asvp_pick']
695,barry100CA,4835,4211,16238,6,"['barry100CA', 'RBatDavid', 'QprfcPaul', 'goodtimeguy78', 'JonBenWI', 'JosephBenJudah1']"
696,AnsonMackay,2671,6136,41898,0,[]
697,LouiseScottacts,1072,604,2666,4,"['SwinfenGeorgina', 'alyxmc_xo', 'NewCLanArts', 'CallumDKnight']"
698,InnoviRed,3186,539,52,0,[]
699,KaseySuffredini,869,1146,3547,0,[]
700,UKoSTEMPros,91,191,419,23,"['TanaDJoseph', 'jarildy', 'JasonCMarvin', 'MaferRecinos94', 'ababuramani', 'houseofstem', 'kasia_itp', 'samfrowe', 'EDI_LeedsFBSpgr', 'rainbowbarf_', 'pimsmath', 'kara_allum', 'dce_cdt', 'Sarah_Cosgriff', 'strinder14', 'ctridzzz', 'STEMEquals', 'TiagoDvl', 'PrideinSTEM', 'LGBTSTEMDay']"
701,Gjallarhornet,9846,8966,173844,1,['_politibot']
702,TrevorProject,6199,337934,32358,33,"['UGH_isabelle', 'Megan_Cadwell_', 'MegsDreamDesign', 'MHcrisisSupport', 'Leilani1382', 'fictional_livin', 'TinaMarie_80s', 'BoofDemon', 'guidethetigers', 'SpectreOfEarth', 'rthomasknapp8', 'PinkSheepNews', 'kiririkyu', 'EmilyRose4231', 'disneyvwdmom', 'camphalfblood', 'RaquelLuvsRoman', 'DrJolyn', 'JamieVamp']"
703,DaHauntedGengar,85,91,875,0,[]
704,RWezenaar,1936,745,9684,0,[]
705,College_Experts,1812,20421,172501,1,['JohnBlinstrub']
706,FaceOfLGBT,5520,5601,264,0,[]
707,Gjallarhornet,9846,8966,173844,0,[]
708,IAMBELLFIT,158,242,10295,0,[]
709,stockman69420,73,16,143,0,[]
710,XLGBTQCOIN,8,2025,70,145,"['Yllod212', 'pasilan_mark', 'LongasaGrace', 'vlicoach14', 'Luke71917957', 'OHKA350', 'AlavaJhonan', 'xckiel', 'Dmitry_Kovach', 'Thepalepastel', 'aria_wintle', 'vtuskan', 'mario82256825', 'JennilynFlore18', 'JennycaTelan', 'falan_luthers', 'swimfun_207', 'Kelcia68709879', 'midnytstormcoin']"
711,LeeLovesCats1,0,0,8,1,['botmutual']
712,libcomix,252,3263,2506,9,"['fi86315192', 'RachelRaygun', 'salaczar', 'MoonToonsArt', 'JRLibrarian', 'Ferenteeny', 'chaoticute', 'AryssaDamron', 'vinceyface']"
713,BeLegalPerson,0,0,582,0,[]
714,AlbertMChan,1322,759,1261,0,[]
715,UKoSTEMPros,91,191,419,23,"['TanaDJoseph', 'jarildy', 'JasonCMarvin', 'MaferRecinos94', 'ababuramani', 'houseofstem', 'kasia_itp', 'samfrowe', 'EDI_LeedsFBSpgr', 'rainbowbarf_', 'pimsmath', 'kara_allum', 'dce_cdt', 'Sarah_Cosgriff', 'strinder14', 'ctridzzz', 'STEMEquals', 'TiagoDvl', 'PrideinSTEM', 'LGBTSTEMDay']"
716,Fredrik_Larsen_,2333,232,4924,7,"['anne_rybarczyk', 'XavierKonieczn8', 'SpiceBruno', 'RayRay010569', 'ramixbucks', 'vinyl_for_life', 'janwebbo']"
717,sophiabotha74,4280,4346,69455,1,['KaraInnValkyrie']
718,XLGBTQCOIN,8,2025,70,145,"['Yllod212', 'pasilan_mark', 'LongasaGrace', 'vlicoach14', 'Luke71917957', 'OHKA350', 'AlavaJhonan', 'xckiel', 'Dmitry_Kovach', 'Thepalepastel', 'aria_wintle', 'vtuskan', 'mario82256825', 'JennilynFlore18', 'JennycaTelan', 'falan_luthers', 'swimfun_207', 'Kelcia68709879', 'midnytstormcoin']"
719,XLGBTQCOIN,8,2025,70,145,"['Yllod212', 'pasilan_mark', 'LongasaGrace', 'vlicoach14', 'Luke71917957', 'OHKA350', 'AlavaJhonan', 'xckiel', 'Dmitry_Kovach', 'Thepalepastel', 'aria_wintle', 'vtuskan', 'mario82256825', 'JennilynFlore18', 'JennycaTelan', 'falan_luthers', 'swimfun_207', 'Kelcia68709879', 'midnytstormcoin']"
720,lgbtqnation,1701,192633,69900,16,"['RonaldoLGBTIPTY', 'RaeDoubleU', 'definitefraggle', 'nkarvia', 'IncludedCares', 'UruguayLgbt', 'BinxTheQueen', 'Othiel93231', 'Avonan', 'KandyMi08012204', 'shyredmd', 'dbishopii', 'LuxFluxPhoto', 'ColterMcCoy4']"
721,JenniferLHotes,7975,7313,16170,35,"['susanfree16', 'MQuigley1963', 'sharonL33940258', 'kateannejack', 'Njiri15', 'jgmacleodauthor', 'PennilessScribe', 'AlexanderZPain', 'MarkAnthonySm16', 'Porg1985', 'JessSFrankel', 'NineTailKitten', 'Raymond_Norman', 'bayne_wendy', 'DeMarcoWriter', 'NayioArtisan', 'WillWatAuthor', 'Alnortonauthor1', 'QDPurdu', 'PennilessScribe']"
722,helsahelps,687,430,283,0,[]
723,herbookish,1291,1416,9569,10,"['TheQuickandthe4', 'BooksAre42', 'elspells13', 'kerrimcbooknerd', 'bookdutchesses', 'BookreviewsKb', 'rosegoldreports', 'shelfofunread', 'readerandom', 'shelvesofstarl1']"
724,valerieannhende,201,12,240,0,[]
725,libcomix,252,3263,2506,9,"['fi86315192', 'RachelRaygun', 'salaczar', 'MoonToonsArt', 'JRLibrarian', 'Ferenteeny', 'chaoticute', 'AryssaDamron', 'vinceyface']"
726,CampbellGibby,1117,1263,12194,0,[]
727,MagnoliaMHealth,252,851,1019,3,"['the3jsmom', 'spokenblackgirl', 'C_MRSJBOSSLADY']"
728,lgbtmap,1519,27442,10897,3,"['SIGILUX', 'heytonyhere', 'LGBTfunders']"
729,UKoSTEMPros,91,191,419,23,"['TanaDJoseph', 'jarildy', 'JasonCMarvin', 'MaferRecinos94', 'ababuramani', 'houseofstem', 'kasia_itp', 'samfrowe', 'EDI_LeedsFBSpgr', 'rainbowbarf_', 'pimsmath', 'kara_allum', 'dce_cdt', 'Sarah_Cosgriff', 'strinder14', 'ctridzzz', 'STEMEquals', 'TiagoDvl', 'PrideinSTEM', 'LGBTSTEMDay']"
730,MagnoliaMHealth,252,851,1019,3,"['the3jsmom', 'spokenblackgirl', 'C_MRSJBOSSLADY']"
731,lgbtmap,1519,27442,10897,3,"['SIGILUX', 'heytonyhere', 'LGBTfunders']"
732,ArcusLGBT,7479,15594,14480,2,"['LGBTfunders', 'CAISOTT']"
733,XLGBTQCOIN,8,2025,70,145,"['Yllod212', 'pasilan_mark', 'LongasaGrace', 'vlicoach14', 'Luke71917957', 'OHKA350', 'AlavaJhonan', 'xckiel', 'Dmitry_Kovach', 'Thepalepastel', 'aria_wintle', 'vtuskan', 'mario82256825', 'JennilynFlore18', 'JennycaTelan', 'falan_luthers', 'swimfun_207', 'Kelcia68709879', 'midnytstormcoin']"
734,lgbtmap,1519,27442,10897,3,"['SIGILUX', 'heytonyhere', 'LGBTfunders']"
735,AnimationHilmar,225,44,352,0,[]
736,SceneLGBTQ,1539,4270,20195,2,"['LunchPositive', 'CoolBrighton']"
737,lgbtmap,1519,27442,10897,3,"['SIGILUX', 'heytonyhere', 'LGBTfunders']"
738,BoltBurdonKemp,1040,2359,5276,2,"['VOliver123', 'TomLaxMedNeg']"
739,AttorneyBernie3,124,24,729,0,[]
740,XLGBTQCOIN,8,2025,70,145,"['Yllod212', 'pasilan_mark', 'LongasaGrace', 'vlicoach14', 'Luke71917957', 'OHKA350', 'AlavaJhonan', 'xckiel', 'Dmitry_Kovach', 'Thepalepastel', 'aria_wintle', 'vtuskan', 'mario82256825', 'JennilynFlore18', 'JennycaTelan', 'falan_luthers', 'swimfun_207', 'Kelcia68709879', 'midnytstormcoin']"
741,PowerpuffGeezer,3630,4056,52504,2,"['PowerpuffGeezer', 'BookYrNextRead']"
742,HaileyyDawn,593,922,9435,0,[]
743,DukePress,1710,44440,37848,9,"['SitraBowman', 'redforgender', 'NotSoAveragJoe', 'DrMaDMo', 'anjulifatima', 'kwissoker', 'aibexint', 'jdgtranen', 'linguistpapi']"
744,OGLIFESTYLE,2506,1302,3816,0,[]
745,BeLegalPerson,0,0,582,0,[]
746,garywright2,2401,826,33905,0,[]
747,DukePress,1710,44440,37848,9,"['SitraBowman', 'redforgender', 'NotSoAveragJoe', 'DrMaDMo', 'anjulifatima', 'kwissoker', 'aibexint', 'jdgtranen', 'linguistpapi']"
748,XLGBTQCOIN,8,2025,70,145,"['Yllod212', 'pasilan_mark', 'LongasaGrace', 'vlicoach14', 'Luke71917957', 'OHKA350', 'AlavaJhonan', 'xckiel', 'Dmitry_Kovach', 'Thepalepastel', 'aria_wintle', 'vtuskan', 'mario82256825', 'JennilynFlore18', 'JennycaTelan', 'falan_luthers', 'swimfun_207', 'Kelcia68709879', 'midnytstormcoin']"
749,Gjallarhornet,9846,8966,173844,0,[]
750,MindOutLGBTQ,1550,6994,6967,3,"['gaysians_uk', 'CommunityBase', 'JB_Picaroons']"
751,barry100CA,4833,4210,16238,7,"['Chhallah', 'barry100CA', 'RBatDavid', 'QprfcPaul', 'goodtimeguy78', 'JonBenWI', 'JosephBenJudah1']"
752,AmandaKendal,1574,2199,127259,0,[]
753,SHOPonSHOP1,195,266,5676,3,"['HermanceB1', 'FenixForever5', 'badgurlxoxo']"
754,OnlyN3RDsGaming,113,294,1095,2,['ArcticF0x8']
755,FarmMagpie,1,1,33,0,[]
756,pridelending,50,8,91,0,[]
757,RWezenaar,1936,747,9686,0,[]
758,JHarkreader,3497,2194,4475,0,[]
759,MindOutLGBTQ,1550,6994,6967,2,"['gaysians_uk', 'HENELJeanChris1']"
760,barry100CA,4833,4210,16238,7,"['Chhallah', 'barry100CA', 'RBatDavid', 'QprfcPaul', 'goodtimeguy78', 'JonBenWI', 'JosephBenJudah1']"
761,MindOutLGBTQ,1550,6994,6967,1,['gaysians_uk']
762,XLGBTQCOIN,8,2025,70,147,"['ThuggyHouse', 'MoneyLightning9', 'Yllod212', 'pasilan_mark', 'LongasaGrace', 'vlicoach14', 'Luke71917957', 'OHKA350', 'AlavaJhonan', 'xckiel', 'Dmitry_Kovach', 'Thepalepastel', 'aria_wintle', 'vtuskan', 'mario82256825', 'JennilynFlore18', 'JennycaTelan', 'falan_luthers', 'swimfun_207']"
763,AmbitiousAutism,5768,48310,18669,4,"['LucyDuncombe2', 'StephensEvol78', 'medstudentbecca', 'AYPHcharity']"
764,_amymontague7,1093,658,2639,4,"['stevens_dawn', 'DrKateLawrence', 'StMarysPsy', 'theamandooh']"
765,YWCANH,299,633,2568,0,[]
766,IndieBkButler,7316,7466,25117,0,[]
767,FluffyTheWalrus,12,57,657,0,[]
768,XLGBTQCOIN,8,2025,70,127,"['DarwinLopena', 'DwiAja96565205', 'vitug_jessie', 'cryptobit50', 'MARCO664058721', 'tryingCryptoish', 'HernanM59432554', 'SongCompilatio1', 'gpdagohoyjr', 'yakkim20', 'MarieHarina', 'ShinChanXD00', 'Jessa05432686', 'LausAngelo', 'Sadlyface0205', 'gnnhmr', 'belber19', 'MelcherieRicaf1', 'Ginger67582575', 'Cindire80942188']"
769,BeLegalPerson,0,0,582,0,[]
770,MindOutLGBTQ,1550,6994,6967,6,"['LGBTQiWF', 'gaysians_uk', 'gaywestsocial', 'kayeinglis', 'BlkOutUK']"
771,TrevorProject,6199,337933,32358,34,"['isntshelablee', 'UGH_isabelle', 'Megan_Cadwell_', 'MegsDreamDesign', 'MHcrisisSupport', 'Leilani1382', 'fictional_livin', 'TinaMarie_80s', 'BoofDemon', 'guidethetigers', 'SpectreOfEarth', 'rthomasknapp8', 'PinkSheepNews', 'kiririkyu', 'EmilyRose4231', 'disneyvwdmom', 'camphalfblood', 'RaquelLuvsRoman', 'DrJolyn']"
772,Magnusdusk,119,42,176,0,[]
773,XLGBTQCOIN,8,2025,70,147,"['ThuggyHouse', 'MoneyLightning9', 'Yllod212', 'pasilan_mark', 'LongasaGrace', 'vlicoach14', 'Luke71917957', 'OHKA350', 'AlavaJhonan', 'xckiel', 'Dmitry_Kovach', 'Thepalepastel', 'aria_wintle', 'vtuskan', 'mario82256825', 'JennilynFlore18', 'JennycaTelan', 'falan_luthers', 'swimfun_207']"
774,RWezenaar,1936,747,9686,0,[]
775,lgbtqnation,1701,192635,69900,16,"['RonaldoLGBTIPTY', 'RaeDoubleU', 'definitefraggle', 'nkarvia', 'IncludedCares', 'UruguayLgbt', 'BinxTheQueen', 'Othiel93231', 'Avonan', 'KandyMi08012204', 'shyredmd', 'dbishopii', 'LuxFluxPhoto', 'ColterMcCoy4']"
776,ILAGolden,11885,15172,48804,1,['fliptopbox13']
777,ILAGolden,11885,15172,48804,1,['fliptopbox13']
778,rvsiell,306,92,5332,1,['jjjooossshua']
779,Queer_Britain,2542,8993,2555,128,"['shrewsmorris', 'SarahKerenza', 'TristanMCraig', 'emshanksthanks', 'Queer_Britain', 'IftkharNadia', 'daronoram', 'queercircle', 'TheQueerAsia', 'curatedjenny', 'MuseumPierrette', 'TwentyWeasels', 'dillon_jaxx', 'SalisburyArts', 'QUEERARTLOVE', 'IOPDiversity', 'sophiearmishaw', 'DanRLaurin']"
780,micahdraws,1078,2700,58062,4,"['WhitechurchBoys', 'micahdraws', 'psofomar', 'SerenaJenk']"
781,LALGBTCenter,444,113541,26200,1,[]
782,rvsiell,306,92,5332,1,['jjjooossshua']
