,username,following,followers,totaltweets,retweetcount,retweeters
510,NightSymposium,158,23,12,3,"['NightSymposium', 'WeenieLinguini', 'career_vault']"
511,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
512,AlyssaFadenMaps,3021,3410,6492,1,['WeenieLinguini']
513,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
514,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
515,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
516,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
517,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
518,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
519,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
